"","age_mortality_id","x","list_x_units","n","ax","cap_nx","cap_dx","mx","lx_real","lx_stand","dx_real","dx_stand","px","qx","mjux","cap_lx_real","cap_lx_stand","ex","smoothed","animal","age_scaled","age_proportion"
"327","DL00080_TryonLT37.csv",2,NA,14,0.5,NA,NA,NA,1,0.0714,0,0,1,0,0,NA,0.0714,1,NA,"Eastern chipmunk (Tamius striatus)",-0.47442723797074,0.2
"328","DL00080_TryonLT41.csv",0,NA,35,0.5,NA,NA,NA,35,1,0,0,1,0,0,NA,1,3.5286,NA,"Eastern chipmunk (Tamius striatus)",-1.2477325251549,0
"329","DL00080_TryonLT41.csv",6,NA,35,0.5,NA,NA,NA,6,0.1714,0,0,1,0,0,NA,0.1714,1,NA,"Eastern chipmunk (Tamius striatus)",1.07218333639757,0.6
"330","DL00080_TryonLT42.csv",2,NA,18,0.5,NA,NA,NA,2,0.1111,0,0,1,0,0,NA,0.1111,1.7502,NA,"Eastern chipmunk (Tamius striatus)",-0.47442723797074,0.2
"331","DL00080_TryonLT43.csv",2,NA,21,0.5,NA,NA,NA,6,0.2857,0,0,1,0,0,NA,0.2857,2.6668,NA,"Eastern chipmunk (Tamius striatus)",-0.47442723797074,0.2
"332","DL00080_TryonLT48.csv",5,NA,20,0.5,NA,NA,NA,1,0.05,0,0,1,0,0,NA,0.05,3,NA,"Eastern chipmunk (Tamius striatus)",0.685530692805496,0.5
"333","DL00080_TryonLT48.csv",6,NA,20,0.5,NA,NA,NA,1,0.05,0,0,1,0,0,NA,0.05,2,NA,"Eastern chipmunk (Tamius striatus)",1.07218333639757,0.6
"334","DL00080_TryonLT48.csv",7,NA,20,0.5,NA,NA,NA,1,0.05,0,0,1,0,0,NA,0.05,1,NA,"Eastern chipmunk (Tamius striatus)",1.45883597998965,0.7
"335","DL00080_TryonLT49.csv",6,NA,69,0.5,NA,NA,NA,1,0.0145,0,0,1,0,0,NA,0.0145,1,NA,"Eastern chipmunk (Tamius striatus)",1.07218333639757,0.6
"336","DL00080_TryonLT52.csv",1,NA,10,0.5,NA,NA,NA,3,0.3,0,0,1,0,0,NA,0.3,2.5,NA,"Eastern chipmunk (Tamius striatus)",-0.861079881562819,0.1
"337","DL00080_TryonLT52.csv",3,NA,10,0.5,NA,NA,NA,2,0.2,0,0,1,0,0,NA,0.2,1,NA,"Eastern chipmunk (Tamius striatus)",-0.0877745943786614,0.3
"338","DL00080_TryonLT56.csv",0,NA,2,0.5,NA,NA,NA,2,1,0,0,1,0,0,NA,1,3.25,NA,"Eastern chipmunk (Tamius striatus)",-1.2477325251549,0
"339","DL00080_TryonLT56.csv",2,NA,2,0.5,NA,NA,NA,1,0.5,0,0,1,0,0,NA,0.5,3,NA,"Eastern chipmunk (Tamius striatus)",-0.47442723797074,0.2
"340","DL00080_TryonLT56.csv",3,NA,2,0.5,NA,NA,NA,1,0.5,0,0,1,0,0,NA,0.5,2,NA,"Eastern chipmunk (Tamius striatus)",-0.0877745943786614,0.3
"341","DL00080_TryonLT56.csv",4,NA,2,0.5,NA,NA,NA,1,0.5,0,0,1,0,0,NA,0.5,1,NA,"Eastern chipmunk (Tamius striatus)",0.298878049213417,0.4
"342","DL00080_TryonLT57.csv",5,NA,23,0.5,NA,NA,NA,5,0.2174,0,0,1,0,0,NA,0.2174,1.8001,NA,"Eastern chipmunk (Tamius striatus)",0.685530692805496,0.5
"343","DL00080_TryonLT57.csv",7,NA,23,0.5,NA,NA,NA,1,0.0435,0,0,1,0,0,NA,0.0435,1,NA,"Eastern chipmunk (Tamius striatus)",1.45883597998965,0.7
"344","DL00080_TryonLT58.csv",6,NA,71,0.5,NA,NA,NA,6,0.0845,0,0,1,0,0,NA,0.0845,1,NA,"Eastern chipmunk (Tamius striatus)",1.07218333639757,0.6
"345","DL00080_TryonLT59.csv",4,NA,21,0.5,NA,NA,NA,3,0.1429,0,0,1,0,0,NA,0.1429,1.8331,NA,"Eastern chipmunk (Tamius striatus)",0.298878049213417,0.4
"346","DL00080_TryonLT61.csv",3,NA,7,0.5,NA,NA,NA,1,0.1429,0,0,1,0,0,NA,0.1429,1,NA,"Eastern chipmunk (Tamius striatus)",-0.0877745943786614,0.3
"347","DL00080_TryonLT34.csv",0,NA,32,0,NA,NA,NA,32,1,32,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern chipmunk (Tamius striatus)",-1.2477325251549,0
"348","DL00080_TryonLT40.csv",0,NA,15,0,NA,NA,NA,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern chipmunk (Tamius striatus)",-1.2477325251549,0
"349","Franz_1984.csv",2,NA,283,0.5,85,15,0.1765,283,1,46,0.1622,0.8378,0.1622,0.1769,NA,0.9189,3.1059,NA,"Boreal owl (Aegolius funereus)",-1.42886901662352,0.222222222222222
"350","Franz_1984.csv",3,NA,283,0.5,70,22,0.3143,237,0.8378,64,0.2275,0.7284,0.2716,0.3169,NA,0.7241,2.6104,NA,"Boreal owl (Aegolius funereus)",-1.02062072615966,0.333333333333333
"351","Franz_1984.csv",4,NA,283,0.5,48,13,0.2708,173,0.6103,41,0.1456,0.7615,0.2385,0.2725,NA,0.5375,2.3971,NA,"Boreal owl (Aegolius funereus)",-0.612372435695795,0.444444444444444
"352","Franz_1984.csv",5,NA,283,0.5,35,14,0.4,132,0.4647,44,0.1549,0.6667,0.3333,0.4055,NA,0.3873,1.9915,NA,"Boreal owl (Aegolius funereus)",-0.204124145231932,0.555555555555556
"353","Franz_1984.csv",6,NA,283,0.5,21,8,0.381,88,0.3098,28,0.0991,0.68,0.32,0.3857,NA,0.2603,1.7372,NA,"Boreal owl (Aegolius funereus)",0.204124145231932,0.666666666666667
"354","Franz_1984.csv",7,NA,283,0.5,13,7,0.5385,60,0.2107,25,0.0894,0.5758,0.4242,0.5521,NA,0.166,1.3192,NA,"Boreal owl (Aegolius funereus)",0.612372435695795,0.777777777777778
"355","Franz_1984.csv",8,NA,283,0.5,6,1,0.1667,34,0.1213,5,0.0187,0.8462,0.1538,0.1671,NA,0.112,0.9229,NA,"Boreal owl (Aegolius funereus)",1.02062072615966,0.888888888888889
"356","Franz_1984.csv",9,NA,283,0,5,0,0,29,0.1026,29,0.1026,1,0,0,NA,0,0,NA,"Boreal owl (Aegolius funereus)",1.42886901662352,1
"357","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",0,NA,490,0.5,1739.9,318,0.1828,490,1,82,0.1675,0.8325,0.1675,0.1833,NA,0.9163,14.9984,NA,"Rhesus macaque (Macaca mulatta)",-1.52208942948925,0
"358","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",1,NA,490,0.5,1224.5,33,0.0269,408,0.8325,11,0.0221,0.9734,0.0266,0.027,NA,0.8215,16.9155,NA,"Rhesus macaque (Macaca mulatta)",-1.40671644076997,0.0303030303030303
"359","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",2,NA,490,0.5,1037.2,24,0.0231,397,0.8104,9,0.0185,0.9771,0.0229,0.0231,NA,0.8012,16.3632,NA,"Rhesus macaque (Macaca mulatta)",-1.2913434520507,0.0606060606060606
"360","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",3,NA,490,0.5,878,9,0.0103,388,0.7919,4,0.0081,0.9898,0.0102,0.0103,NA,0.7879,15.7337,NA,"Rhesus macaque (Macaca mulatta)",-1.17597046333142,0.0909090909090909
"361","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",4,NA,490,0.5,717,9,0.0126,384,0.7838,5,0.0098,0.9875,0.0125,0.0126,NA,0.7789,14.8912,NA,"Rhesus macaque (Macaca mulatta)",-1.06059747461214,0.121212121212121
"362","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",5,NA,490,0.5,572,6,0.0105,379,0.774,4,0.0081,0.9896,0.0104,0.0105,NA,0.77,14.0734,NA,"Rhesus macaque (Macaca mulatta)",-0.945224485892867,0.151515151515152
"363","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",6,NA,490,0.5,445,6,0.0135,375,0.7659,5,0.0102,0.9866,0.0134,0.0135,NA,0.7608,13.2169,NA,"Rhesus macaque (Macaca mulatta)",-0.82985149717359,0.181818181818182
"364","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",7,NA,490,0.5,347,2,0.0058,370,0.7557,2,0.0044,0.9943,0.0057,0.0058,NA,0.7535,12.3886,NA,"Rhesus macaque (Macaca mulatta)",-0.714478508454314,0.212121212121212
"365","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",8,NA,490,0.5,271,9,0.0332,368,0.7513,12,0.0245,0.9673,0.0327,0.0332,NA,0.7391,11.4582,NA,"Rhesus macaque (Macaca mulatta)",-0.599105519735038,0.242424242424242
"366","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",9,NA,490,0.5,207,7,0.0338,356,0.7268,12,0.0242,0.9667,0.0333,0.0338,NA,0.7147,10.8276,NA,"Rhesus macaque (Macaca mulatta)",-0.483732531015761,0.272727272727273
"367","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",10,NA,490,0.5,167,5,0.0299,344,0.7026,10,0.0207,0.9705,0.0295,0.0299,NA,0.6923,10.1833,NA,"Rhesus macaque (Macaca mulatta)",-0.368359542296485,0.303030303030303
"368","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",11,NA,490,0.5,139,7,0.0504,334,0.6819,16,0.0335,0.9509,0.0491,0.0504,NA,0.6652,9.4773,NA,"Rhesus macaque (Macaca mulatta)",-0.252986553577209,0.333333333333333
"369","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",12,NA,490,0.5,115,0,0,318,0.6484,0,0,1,0,0,NA,0.6484,8.9411,NA,"Rhesus macaque (Macaca mulatta)",-0.137613564857932,0.363636363636364
"370","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",13,NA,490,0.5,93,9,0.0968,318,0.6484,29,0.0599,0.9077,0.0923,0.0968,NA,0.6185,7.9411,NA,"Rhesus macaque (Macaca mulatta)",-0.0222405761386558,0.393939393939394
"371","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",14,NA,490,0.5,79,8,0.1013,288,0.5885,28,0.0567,0.9036,0.0964,0.1014,NA,0.5602,7.6985,NA,"Rhesus macaque (Macaca mulatta)",0.0931324125806206,0.424242424242424
"372","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",15,NA,490,0.5,68,9,0.1324,261,0.5318,32,0.066,0.8759,0.1241,0.1325,NA,0.4988,7.466,NA,"Rhesus macaque (Macaca mulatta)",0.208505401299897,0.454545454545455
"373","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",16,NA,490,0.5,54,9,0.1667,228,0.4658,35,0.0717,0.8462,0.1538,0.1671,NA,0.43,7.453,NA,"Rhesus macaque (Macaca mulatta)",0.323878390019173,0.484848484848485
"374","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",17,NA,490,0.5,50,6,0.12,193,0.3941,22,0.0446,0.8868,0.1132,0.1201,NA,0.3718,7.718,NA,"Rhesus macaque (Macaca mulatta)",0.43925137873845,0.515151515151515
"375","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",18,NA,490,0.5,48,3,0.0625,171,0.3495,10,0.0212,0.9394,0.0606,0.0625,NA,0.3389,7.6391,NA,"Rhesus macaque (Macaca mulatta)",0.554624367457726,0.545454545454545
"376","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",19,NA,490,0.5,42,9,0.2143,161,0.3283,31,0.0635,0.8065,0.1935,0.2151,NA,0.2966,7.1001,NA,"Rhesus macaque (Macaca mulatta)",0.669997356177002,0.575757575757576
"377","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",20,NA,490,0.5,32,4,0.125,130,0.2648,15,0.0312,0.8824,0.1176,0.1252,NA,0.2492,7.6828,NA,"Rhesus macaque (Macaca mulatta)",0.785370344896279,0.606060606060606
"378","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",21,NA,490,0.5,27,0,0,114,0.2336,0,0,1,0,0,NA,0.2336,7.6421,NA,"Rhesus macaque (Macaca mulatta)",0.900743333615555,0.636363636363636
"379","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",22,NA,490,0.5,22,4,0.1818,114,0.2336,19,0.0389,0.8333,0.1667,0.1823,NA,0.2142,6.6421,NA,"Rhesus macaque (Macaca mulatta)",1.01611632233483,0.666666666666667
"380","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",23,NA,490,0.5,16,2,0.125,95,0.1947,11,0.0229,0.8824,0.1176,0.1252,NA,0.1833,6.8693,NA,"Rhesus macaque (Macaca mulatta)",1.13148931105411,0.696969696969697
"381","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",24,NA,490,0.5,15,0,0,84,0.1718,0,0,1,0,0,NA,0.1718,6.7183,NA,"Rhesus macaque (Macaca mulatta)",1.24686229977338,0.727272727272727
"382","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",25,NA,490,0.5,11,0,0,84,0.1718,0,0,1,0,0,NA,0.1718,5.7183,NA,"Rhesus macaque (Macaca mulatta)",1.36223528849266,0.757575757575758
"383","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",26,NA,490,0.5,8,0,0,84,0.1718,0,0,1,0,0,NA,0.1718,4.7183,NA,"Rhesus macaque (Macaca mulatta)",1.47760827721194,0.787878787878788
"384","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",27,NA,490,0.5,8,0,0,84,0.1718,0,0,1,0,0,NA,0.1718,3.7183,NA,"Rhesus macaque (Macaca mulatta)",1.59298126593121,0.818181818181818
"385","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",28,NA,490,0.5,8,0,0,84,0.1718,0,0,1,0,0,NA,0.1718,2.7183,NA,"Rhesus macaque (Macaca mulatta)",1.70835425465049,0.848484848484849
"386","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",29,NA,490,0.5,7,2,0.2857,84,0.1718,21,0.043,0.75,0.25,0.2877,NA,0.1503,1.7183,NA,"Rhesus macaque (Macaca mulatta)",1.82372724336977,0.878787878787879
"387","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",30,NA,490,0.5,5,6,1.2,63,0.1288,47,0.0966,0.25,0.75,1.3863,NA,0.0805,1.125,NA,"Rhesus macaque (Macaca mulatta)",1.93910023208904,0.909090909090909
"388","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",31,NA,490,0.5,3,0,0,16,0.0322,0,0,1,0,0,NA,0.0322,2,NA,"Rhesus macaque (Macaca mulatta)",2.05447322080832,0.939393939393939
"389","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",32,NA,490,0.5,2,0,0,16,0.0322,0,0,1,0,0,NA,0.0322,1,NA,"Rhesus macaque (Macaca mulatta)",2.16984620952759,0.96969696969697
"390","DL00288_Dyke_Macaca_mulatta_captiveLT01.csv",33,NA,490,0,1,2,2,16,0.0322,16,0.0322,1,0,0,NA,0,0,NA,"Rhesus macaque (Macaca mulatta)",2.28521919824687,1
"391","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",0,NA,596,0.5,1957.9,265,0.1353,596,1,76,0.1268,0.8732,0.1268,0.1356,NA,0.9366,19.1626,NA,"Rhesus macaque (Macaca mulatta)",-1.52208942948925,0
"392","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",1,NA,596,0.5,1554,48,0.0309,520,0.8732,16,0.0265,0.9696,0.0304,0.0309,NA,0.86,20.8727,NA,"Rhesus macaque (Macaca mulatta)",-1.40671644076997,0.0303030303030303
"393","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",2,NA,596,0.5,1423.4,18,0.0126,505,0.8467,6,0.0107,0.9874,0.0126,0.0126,NA,0.8414,20.5103,NA,"Rhesus macaque (Macaca mulatta)",-1.2913434520507,0.0606060606060606
"394","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",3,NA,596,0.5,1237.8,15,0.0121,498,0.836,6,0.01,0.988,0.012,0.0121,NA,0.831,19.7664,NA,"Rhesus macaque (Macaca mulatta)",-1.17597046333142,0.0909090909090909
"395","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",4,NA,596,0.5,1091.2,20,0.0183,492,0.826,9,0.015,0.9818,0.0182,0.0183,NA,0.8185,18.9996,NA,"Rhesus macaque (Macaca mulatta)",-1.06059747461214,0.121212121212121
"396","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",5,NA,596,0.5,1022.9,11,0.0108,483,0.811,5,0.0087,0.9893,0.0107,0.0108,NA,0.8067,18.3418,NA,"Rhesus macaque (Macaca mulatta)",-0.945224485892867,0.151515151515152
"397","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",6,NA,596,0.5,958,6,0.0063,478,0.8023,3,0.005,0.9938,0.0062,0.0063,NA,0.7998,17.5353,NA,"Rhesus macaque (Macaca mulatta)",-0.82985149717359,0.181818181818182
"398","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",7,NA,596,0.5,864,8,0.0093,475,0.7973,4,0.0074,0.9908,0.0092,0.0093,NA,0.7936,16.6421,NA,"Rhesus macaque (Macaca mulatta)",-0.714478508454314,0.212121212121212
"399","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",8,NA,596,0.5,763,0,0,471,0.7899,0,0,1,0,0,NA,0.7899,15.7933,NA,"Rhesus macaque (Macaca mulatta)",-0.599105519735038,0.242424242424242
"400","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",9,NA,596,0.5,657,8,0.0122,471,0.7899,6,0.0095,0.9879,0.0121,0.0122,NA,0.7852,14.7933,NA,"Rhesus macaque (Macaca mulatta)",-0.483732531015761,0.272727272727273
"401","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",10,NA,596,0.5,573,2,0.0035,465,0.7804,2,0.0028,0.9965,0.0035,0.0035,NA,0.779,13.9673,NA,"Rhesus macaque (Macaca mulatta)",-0.368359542296485,0.303030303030303
"402","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",11,NA,596,0.5,483,6,0.0124,463,0.7776,6,0.0096,0.9877,0.0123,0.0124,NA,0.7728,13.0158,NA,"Rhesus macaque (Macaca mulatta)",-0.252986553577209,0.333333333333333
"403","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",12,NA,596,0.5,419,2,0.0048,458,0.768,2,0.0036,0.9952,0.0048,0.0048,NA,0.7662,12.1723,NA,"Rhesus macaque (Macaca mulatta)",-0.137613564857932,0.363636363636364
"404","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",13,NA,596,0.5,368,9,0.0245,456,0.7644,11,0.0185,0.9758,0.0242,0.0245,NA,0.7552,11.2272,NA,"Rhesus macaque (Macaca mulatta)",-0.0222405761386558,0.393939393939394
"405","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",14,NA,596,0.5,322,8,0.0248,445,0.7459,11,0.0183,0.9755,0.0245,0.0248,NA,0.7368,10.4933,NA,"Rhesus macaque (Macaca mulatta)",0.0931324125806206,0.424242424242424
"406","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",15,NA,596,0.5,274,6,0.0219,434,0.7276,9,0.0157,0.9783,0.0217,0.0219,NA,0.7198,9.7446,NA,"Rhesus macaque (Macaca mulatta)",0.208505401299897,0.454545454545455
"407","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",16,NA,596,0.5,235,7,0.0298,424,0.7119,12,0.0209,0.9706,0.0294,0.0298,NA,0.7015,8.9485,NA,"Rhesus macaque (Macaca mulatta)",0.323878390019173,0.484848484848485
"408","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",17,NA,596,0.5,195,1,0.0051,412,0.691,2,0.0036,0.9949,0.0051,0.0051,NA,0.6892,8.2041,NA,"Rhesus macaque (Macaca mulatta)",0.43925137873845,0.515151515151515
"409","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",18,NA,596,0.5,152,0,0,410,0.6874,0,0,1,0,0,NA,0.6874,7.2444,NA,"Rhesus macaque (Macaca mulatta)",0.554624367457726,0.545454545454545
"410","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",19,NA,596,0.5,121,0,0,410,0.6874,0,0,1,0,0,NA,0.6874,6.2444,NA,"Rhesus macaque (Macaca mulatta)",0.669997356177002,0.575757575757576
"411","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",20,NA,596,0.5,97,9,0.0928,410,0.6874,36,0.0609,0.9113,0.0887,0.0929,NA,0.657,5.2444,NA,"Rhesus macaque (Macaca mulatta)",0.785370344896279,0.606060606060606
"412","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",21,NA,596,0.5,83,3,0.0361,373,0.6265,13,0.0223,0.9645,0.0355,0.0361,NA,0.6154,4.7056,NA,"Rhesus macaque (Macaca mulatta)",0.900743333615555,0.636363636363636
"413","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",22,NA,596,0.5,59,7,0.1186,360,0.6042,40,0.0676,0.888,0.112,0.1188,NA,0.5704,3.8608,NA,"Rhesus macaque (Macaca mulatta)",1.01611632233483,0.666666666666667
"414","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",23,NA,596,0.5,46,8,0.1739,320,0.5366,51,0.0859,0.84,0.16,0.1744,NA,0.4937,3.2842,NA,"Rhesus macaque (Macaca mulatta)",1.13148931105411,0.696969696969697
"415","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",24,NA,596,0.5,36,3,0.0833,269,0.4507,21,0.036,0.92,0.08,0.0834,NA,0.4327,2.8148,NA,"Rhesus macaque (Macaca mulatta)",1.24686229977338,0.727272727272727
"416","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",25,NA,596,0.5,20,9,0.45,247,0.4147,91,0.1524,0.6327,0.3673,0.4578,NA,0.3385,2.0158,NA,"Rhesus macaque (Macaca mulatta)",1.36223528849266,0.757575757575758
"417","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",26,NA,596,0.5,10,9,0.9,156,0.2623,97,0.1628,0.3793,0.6207,0.9694,NA,0.1809,1.8965,NA,"Rhesus macaque (Macaca mulatta)",1.47760827721194,0.787878787878788
"418","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",27,NA,596,0.5,9,2,0.2222,59,0.0995,12,0.0199,0.8,0.2,0.2231,NA,0.0896,3.1814,NA,"Rhesus macaque (Macaca mulatta)",1.59298126593121,0.818181818181818
"419","DL00288_Dyke_Macaca_mulatta_captiveLT02.csv",28,NA,596,0.5,8,1,0.125,47,0.0796,6,0.0094,0.8824,0.1176,0.1252,NA,0.0749,2.8518,NA,"Rhesus macaque (Macaca mulatta)",1.70835425465049,0.848484848484849
